"Station Name (LEA)","join_key","ori","agency_name","agency_type_name","state_name","state_abbr","division_name","region_name","region_desc","county_name","nibrs","latitude","longitude","nibrs_start_date"
"FAIRVIEW POLICE DEPT","FAIRVIEW POLICE DEPARTMENT","UT0200300","FAIRVIEW POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","SANPETE",FALSE,39.380588,-111.570451,NA
"GRANTSVILLE POLICE DEPT","GRANTSVILLE POLICE DEPARTMENT","UT0230200","GRANTSVILLE POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","TOOELE",TRUE,40.599697,-112.44541,"10/01/1993"
"KANAB POLICE DEPT","KANAB POLICE DEPARTMENT","UT0130200","KANAB POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","KANE",TRUE,37.0464,-112.525475,"01/01/2011"
"LA VERKIN POLICE DEPT","LA VERKIN POLICE DEPARTMENT","UT0270700","LA VERKIN POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","WASHINGTON",TRUE,37.20975,-113.2697,"01/01/2017"
"NORTH OGDEN POLICE DEPT","NORTH OGDEN POLICE DEPARTMENT","UT0290500","NORTH OGDEN POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","WEBER",TRUE,41.30582,-111.96501,"06/01/2003"
"NORTH PARK POLICE DEPT","NORTH PARK POLICE DEPARTMENT","UT0031000","NORTH PARK POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","CACHE",FALSE,41.734225,-111.744581,NA
"PAROWAN POLICE DEPT","PAROWAN POLICE DEPARTMENT","UT0110300","PAROWAN POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","IRON",FALSE,37.882727,-113.290059,NA
"PAYSON POLICE DEPT","PAYSON POLICE DEPARTMENT","UT0250400","PAYSON POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","UTAH",FALSE,40.0436,-111.73794,NA
"PERRY POLICE DEPT","PERRY POLICE DEPARTMENT","UT0021200","PERRY POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","BOX ELDER",FALSE,41.455368,-112.04454,"07/01/2019"
"PLEASANT GROVE POLICE DEPT","PLEASANT GROVE POLICE DEPARTMENT","UT0250500","PLEASANT GROVE POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","UTAH",TRUE,40.362473,-111.739105,"01/01/1995"
"RICH COUNTY SHERIFF OFFICE","RICH COUNTY SHERIFF'S OFFICE","UT0170000","RICH COUNTY SHERIFF'S OFFICE","County","Utah","UT","Mountain","West","Region IV","RICH",FALSE,41.627598,-111.240227,NA
"SALT LAKE CITY POLICE DEPT","SALT LAKE CITY POLICE DEPARTMENT","UT0180300","SALT LAKE CITY POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","SALT LAKE",TRUE,40.667883,-111.92424,"03/01/1999"
"SPANISH FORK POLICE DEPT","SPANISH FORK POLICE DEPARTMENT","UT0250700","SPANISH FORK POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","UTAH",TRUE,40.109997,-111.66741,"07/01/1993"
"SPRINGVILLE POLICE DEPT","SPRINGVILLE POLICE DEPARTMENT","UT0250800","SPRINGVILLE POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","UTAH",FALSE,37.20105,-113.18794,NA
"SUMMIT COUNTY SHERIFF OFFICE","SUMMIT COUNTY SHERIFF'S OFFICE","UT0220000","SUMMIT COUNTY SHERIFF'S OFFICE","County","Utah","UT","Mountain","West","Region IV","SUMMIT",FALSE,40.87206,-110.968486,NA
"SYRACUSE POLICE DEPT","SYRACUSE POLICE DEPARTMENT","UT0061200","SYRACUSE POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","DAVIS",TRUE,41.088444,-112.06458,"07/01/1998"
"WEST BOUNTIFUL POLICE DEPT","WEST BOUNTIFUL POLICE DEPARTMENT","UT0060900","WEST BOUNTIFUL POLICE DEPARTMENT","City","Utah","UT","Mountain","West","Region IV","DAVIS",TRUE,40.89568,-111.90205,"06/01/2006"
"COLCHESTER POLICE DEPT","COLCHESTER POLICE DEPARTMENT","VT0040500","COLCHESTER POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","CHITTENDEN",TRUE,44.463329,-73.069484,"01/01/1994"
"HARTFORD POLICE DEPT","HARTFORD POLICE DEPARTMENT","VT0140300","HARTFORD POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","WINDSOR",TRUE,43.653748,-72.346275,"01/01/1998"
"MIDDLEBURY POLICE DEPT","MIDDLEBURY POLICE DEPARTMENT","VT0010200","MIDDLEBURY POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","ADDISON",TRUE,44.018673,-73.17117,"01/01/2006"
"NORWICH POLICE DEPT","NORWICH POLICE DEPARTMENT","VT0141000","NORWICH POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","WINDSOR",TRUE,43.588143,-72.591514,"01/01/1998"
"RUTLAND POLICE DEPT","RUTLAND POLICE DEPARTMENT","VT0110200","RUTLAND POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","RUTLAND",TRUE,43.605415,-72.97736,"12/01/1993"
"SPRINGFIELD POLICE DEPT","SPRINGFIELD POLICE DEPARTMENT","VT0140200","SPRINGFIELD POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","WINDSOR",TRUE,43.288036,-72.47204,"01/01/1998"
"VERGENNES POLICE DEPT","VERGENNES POLICE DEPARTMENT","VT0010300","VERGENNES POLICE DEPARTMENT","City","Vermont","VT","New England","Northeast","Region I","ADDISON",TRUE,44.031248,-73.141581,"01/01/2004"
"APPALACHIA POLICE DEPT","APPALACHIA POLICE DEPARTMENT","VA0960100","APPALACHIA POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","WISE",TRUE,36.974561,-82.62156,"04/01/1999"
"ARLINGTON COUNTY POLICE DEPT","ARLINGTON COUNTY POLICE DEPARTMENT","VA0070100","ARLINGTON COUNTY POLICE DEPARTMENT","County","Virginia","VA","South Atlantic","South","Region III","ARLINGTON",TRUE,38.889954,-77.08372,"01/01/2000"
"BOYKINS POLICE DEPT","BOYKINS POLICE DEPARTMENT","VA0870300","BOYKINS POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","SOUTHAMPTON",FALSE,36.720173,-77.103856,"12/01/1998"
"BRISTOL POLICE DEPT","BRISTOL POLICE DEPARTMENT","VA1000000","BRISTOL POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","BRISTOL CITY",TRUE,36.596535,-82.180374,"08/01/1995"
"CEDAR BLUFF POLICE DEPT","CEDAR BLUFF POLICE DEPARTMENT","VA0920500","CEDAR BLUFF POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","TAZEWELL",TRUE,37.08765,-81.764244,"11/01/1996"
"CHARLES CITY COUNTY SHERIFF OFFICE","CHARLES CITY COUNTY SHERIFF'S OFFICE","VA0190000","CHARLES CITY COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","CHARLES CITY",TRUE,37.361054,-77.05417,"06/01/2001"
"CHESTERFIELD COUNTY POLICE DEPT","CHESTERFIELD COUNTY POLICE DEPARTMENT","VA0210100","CHESTERFIELD COUNTY POLICE DEPARTMENT","County","Virginia","VA","South Atlantic","South","Region III","CHESTERFIELD",TRUE,37.378434,-77.585847,"01/01/1999"
"CHINCOTEAGUE POLICE DEPT","CHINCOTEAGUE POLICE DEPARTMENT","VA0010100","CHINCOTEAGUE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","ACCOMACK",TRUE,37.765944,-75.757807,"10/01/1996"
"CLARKSVILLE POLICE DEPT","CLARKSVILLE POLICE DEPARTMENT","VA0580300","CLARKSVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","MECKLENBURG",TRUE,36.687256,-78.368959,"08/01/1996"
"COEBURN POLICE DEPT","COEBURN POLICE DEPARTMENT","VA0960300","COEBURN POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","WISE",TRUE,36.974561,-82.62156,"11/01/1996"
"COVINGTON POLICE DEPT","COVINGTON POLICE DEPARTMENT","VA1060000","COVINGTON POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","COVINGTON CITY",TRUE,37.79127,-79.99537,"11/01/1996"
"DAMASCUS POLICE DEPT","DAMASCUS POLICE DEPARTMENT","VA0940200","DAMASCUS POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","WASHINGTON",TRUE,36.747831,-81.950316,"12/01/1996"
"FALLS CHURCH POLICE DEPT","FALLS CHURCH POLICE DEPARTMENT","VA1080000","FALLS CHURCH POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","FALLS CHURCH CITY",TRUE,38.88492,-77.1727,"01/01/2001"
"FARMVILLE POLICE DEPT","FARMVILLE POLICE DEPARTMENT","VA0730100","FARMVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","CUMBERLAND; PRINCE EDWARD",TRUE,37.224881,-78.432957,"04/01/1996"
"FRANKLIN POLICE DEPT","FRANKLIN POLICE DEPARTMENT","VA1085000","FRANKLIN POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","FRANKLIN CITY",TRUE,36.662148,-76.91937,"01/01/1995"
"FREDERICKSBURG POLICE DEPT","FREDERICKSBURG POLICE DEPARTMENT","VA1090000","FREDERICKSBURG POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","FREDERICKSBURG CITY",TRUE,38.299272,-77.486658,"01/01/2000"
"GALAX POLICE DEPT","GALAX POLICE DEPARTMENT","VA1100000","GALAX POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","GALAX CITY",TRUE,36.66564,-80.914308,"01/01/1997"
"GLADE SPRING POLICE DEPT","GLADE SPRING POLICE DEPARTMENT","VA0940300","GLADE SPRING POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","WASHINGTON",TRUE,36.747831,-81.950316,"08/01/1998"
"GOOCHLAND COUNTY SHERIFF OFFICE","GOOCHLAND COUNTY SHERIFF'S OFFICE","VA0370000","GOOCHLAND COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","GOOCHLAND",TRUE,37.724166,-77.914273,"01/01/1996"
"GREENE COUNTY SHERIFF OFFICE","GREENE COUNTY SHERIFF'S OFFICE","VA0390000","GREENE COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","GREENE",TRUE,38.285507,-78.4199,"01/01/2000"
"GROTTOES POLICE DEPT","GROTTOES POLICE DEPARTMENT","VA0820500","GROTTOES POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","AUGUSTA; ROCKINGHAM",TRUE,38.511257,-78.876307,"01/01/1999"
"GRUNDY POLICE DEPT","GRUNDY POLICE DEPARTMENT","VA0140100","GRUNDY POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","BUCHANAN",TRUE,37.26812,-82.038151,"11/01/1996"
"HARRISONBURG POLICE DEPT","HARRISONBURG POLICE DEPARTMENT","VA1120000","HARRISONBURG POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","HARRISONBURG CITY",TRUE,38.450462,-78.86833,"03/01/1997"
"HAYSI POLICE DEPT","HAYSI POLICE DEPARTMENT","VA0260200","HAYSI POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","DICKENSON",TRUE,37.137081,-82.349208,"11/01/1996"
"HILLSVILLE POLICE DEPT","HILLSVILLE POLICE DEPARTMENT","VA0180100","HILLSVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","CARROLL",TRUE,36.731951,-80.727838,"01/01/2003"
"INDEPENDENCE POLICE DEPT","INDEPENDENCE POLICE DEPARTMENT","VA0380200","INDEPENDENCE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","GRAYSON",TRUE,36.656303,-81.225337,"06/01/1998"
"JAMES CITY COUNTY POLICE DEPT","JAMES CITY COUNTY POLICE DEPARTMENT","VA0470100","JAMES CITY COUNTY POLICE DEPARTMENT","County","Virginia","VA","South Atlantic","South","Region III","JAMES CITY",TRUE,37.324427,-76.778319,"12/01/1998"
"KENBRIDGE POLICE DEPT","KENBRIDGE POLICE DEPARTMENT","VA0550100","KENBRIDGE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","LUNENBURG",TRUE,36.945757,-78.242313,"11/01/1996"
"LAWRENCEVILLE POLICE DEPT","LAWRENCEVILLE POLICE DEPARTMENT","VA0130100","LAWRENCEVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","BRUNSWICK",TRUE,36.75952,-77.847145,"08/01/1996"
"LEBANON POLICE DEPT","LEBANON POLICE DEPARTMENT","VA0830100","LEBANON POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","RUSSELL",TRUE,36.93342,-82.095934,"11/01/1996"
"LURAY POLICE DEPT","LURAY POLICE DEPARTMENT","VA0690100","LURAY POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","PAGE",TRUE,38.665516,-78.45862,"06/01/1998"
"MADISON COUNTY SHERIFF OFFICE","MADISON COUNTY SHERIFF'S OFFICE","VA0560000","MADISON COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","MADISON",TRUE,38.412059,-78.276961,"04/01/1998"
"MARTINSVILLE POLICE DEPT","MARTINSVILLE POLICE DEPARTMENT","VA1150000","MARTINSVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","MARTINSVILLE CITY",TRUE,36.683527,-79.863647,"01/01/1997"
"NEWPORT NEWS POLICE DEPT","NEWPORT NEWS POLICE DEPARTMENT","VA1160000","NEWPORT NEWS POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","NEWPORT NEWS CITY",TRUE,37.02934,-76.45062,"07/01/1998"
"ORANGE POLICE DEPT","ORANGE POLICE DEPARTMENT","VA0680100","ORANGE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","ORANGE",TRUE,38.24238,-78.101715,"06/01/1998"
"PAGE COUNTY SHERIFF OFFICE","PAGE COUNTY SHERIFF'S OFFICE","VA0690000","PAGE COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","PAGE",TRUE,38.664318,-78.46461,"09/01/1998"
"PENNINGTON GAP POLICE DEPT","PENNINGTON GAP POLICE DEPARTMENT","VA0520200","PENNINGTON GAP POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","LEE",TRUE,36.701721,-83.130112,"12/01/1997"
"PETERSBURG POLICE DEPT","PETERSBURG POLICE DEPARTMENT","VA1190000","PETERSBURG POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","PETERSBURG CITY",TRUE,37.20473,-77.392368,"10/01/1995"
"PITTSYLVANIA COUNTY SHERIFF OFFICE","PITTSYLVANIA COUNTY SHERIFF'S OFFICE","VA0710000","PITTSYLVANIA COUNTY SHERIFF'S OFFICE","County","Virginia","VA","South Atlantic","South","Region III","PITTSYLVANIA",TRUE,36.821721,-79.398502,"06/01/1995"
"POCAHONTAS POLICE DEPT","POCAHONTAS POLICE DEPARTMENT","VA0920200","POCAHONTAS POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","TAZEWELL",TRUE,37.125395,-81.562924,"11/01/1996"
"PORTSMOUTH POLICE DEPT","PORTSMOUTH POLICE DEPARTMENT","VA1200000","PORTSMOUTH POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","PORTSMOUTH CITY",TRUE,36.85943,-76.356269,"01/01/2000"
"RADFORD POLICE DEPT","RADFORD POLICE DEPARTMENT","VA1210000","RADFORD POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","RADFORD CITY",TRUE,37.131813,-80.57882,"01/01/2005"
"RICHLANDS POLICE DEPT","RICHLANDS POLICE DEPARTMENT","VA0920300","RICHLANDS POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","TAZEWELL",TRUE,37.125395,-81.562924,"11/01/1996"
"ROCKY MOUNT POLICE DEPT","ROCKY MOUNT POLICE DEPARTMENT","VA0330100","ROCKY MOUNT POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","FRANKLIN",TRUE,37.01448,-79.89247,"02/01/1997"
"SALTVILLE POLICE DEPT","SALTVILLE POLICE DEPARTMENT","VA0860200","SALTVILLE POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","WASHINGTON; SMYTH",TRUE,36.842318,-81.539786,"03/01/1998"
"SHENANDOAH POLICE DEPT","SHENANDOAH POLICE DEPARTMENT","VA0690200","SHENANDOAH POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","PAGE",TRUE,38.623751,-78.490471,"07/01/1997"
"SMITHFIELD POLICE DEPT","SMITHFIELD POLICE DEPARTMENT","VA0460100","SMITHFIELD POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","ISLE OF WIGHT",TRUE,36.901418,-76.707569,"10/01/1997"
"SOUTH BOSTON POLICE DEPT","SOUTH BOSTON POLICE DEPARTMENT","VA1240000","SOUTH BOSTON POLICE DEPARTMENT","City","Virginia","VA","South Atlantic","South","Region III","HALIFAX",TRUE,36.71594,-78.91158,"01/01/1995"
